Time,Filt_X,Filt_Y,Filt_Z
1780085333.742,4.4066,1.5393,12.6576
1780085333.750,4.4057,1.5323,12.6993
1780085333.769,4.4048,1.5252,12.7410
1780085333.788,4.4039,1.5182,12.7828
1780085333.795,4.4030,1.5112,12.8245
1780085333.802,4.4021,1.5042,12.8662
1780085333.834,4.4013,1.4971,12.9079
1780085333.844,4.4004,1.4901,12.9496
1780085333.933,4.3995,1.4831,12.9913
1780085333.940,4.3986,1.4760,13.0331
1780085333.952,4.3977,1.4690,13.0748
1780085333.958,4.3968,1.4620,13.1165
1780085333.965,4.3959,1.4550,13.1582
1780085333.972,4.3950,1.4479,13.1999
1780085333.977,4.3941,1.4409,13.2416
1780085333.984,4.3932,1.4339,13.2833
1780085333.991,4.3923,1.4269,13.3251
1780085333.997,4.3915,1.4198,13.3668
1780085334.002,4.3906,1.4128,13.4085
1780085334.008,4.3897,1.4058,13.4502
1780085334.017,4.3888,1.3988,13.4919
1780085334.021,4.3879,1.3917,13.5336
1780085334.023,4.3870,1.3847,13.5754
1780085334.083,4.3861,1.3777,13.6171
1780085334.106,4.3852,1.3707,13.6588
1780085334.177,4.3843,1.3636,13.7005
1780085334.179,4.3834,1.3566,13.7422
1780085334.277,4.3826,1.3496,13.7839
1780085334.281,4.3817,1.3426,13.8257
1780085334.378,4.3808,1.3355,13.8674
1780085334.429,4.3799,1.3285,13.9091
1780085334.477,4.3790,1.3215,13.9508
1780085334.479,4.3781,1.3145,13.9925
1780085334.577,4.3772,1.3074,14.0342
1780085334.581,4.3763,1.3004,14.0759
1780085334.678,4.3754,1.2934,14.1177
1780085334.735,4.3745,1.2864,14.1594
1780085334.777,4.3736,1.2793,14.2011
1780085334.778,4.3728,1.2723,14.2428
1780085334.878,4.3719,1.2653,14.2845
1780085334.889,4.3710,1.2583,14.3262
1780085334.977,4.3701,1.2512,14.3680
1780085334.979,4.3692,1.2442,14.4097
1780085335.077,4.3683,1.2372,14.4514
1780085335.079,4.3674,1.2302,14.4931
1780085335.177,4.3665,1.2231,14.5348
1780085335.197,4.3656,1.2161,14.5765
1780085335.278,4.3647,1.2091,14.6183
1780085335.280,4.3639,1.2020,14.6600
1780085335.377,4.3630,1.1950,14.7017
1780085335.379,4.3621,1.1880,14.7434
1780085335.479,4.3612,1.1810,14.7851
1780085335.498,4.3603,1.1739,14.8268
1780085335.578,4.3594,1.1669,14.8685
1780085335.581,4.3585,1.1599,14.9103
1780085335.678,4.3576,1.1529,14.9520
1780085335.680,4.3567,1.1458,14.9937
1780085335.778,4.3558,1.1388,15.0354
1780085335.814,4.3549,1.1318,15.0771
1780085335.877,4.3541,1.1248,15.1188
1780085335.879,4.3532,1.1177,15.1606
1780085335.977,4.3523,1.1107,15.2023
1780085335.982,4.3514,1.1037,15.2440
